-1,0
-1,0.142857
-1,0.285714
-1,0.428571
-1,0.571429
-1,0.714286
-1,0.857143
-1,1
-1,-0.142857
-1,-0.285714
-1,-0.428571
-1,-0.571429
-1,-0.714286
-1,-0.857143
-1,-1
1,0
1,0.142857
1,0.285714
1,0.428571
1,0.571429
1,0.714286
1,0.857143
1,1
1,-0.142857
1,-0.285714
1,-0.428571
1,-0.571429
1,-0.714286
1,-0.857143
1,-1
